budget_id,user_id,income_id,needs_amount,wants_amount,investment_amount,income_amount,budget_limit,source,income_date
BGT02824,USR068,INC03109,3050000.0,1950000.0,750000.0,5800000.0,5000000.0,salary,2023-10-20 11:38:00
BGT07956,USR003,INC03352,1500000.0,850000.0,500000.0,2850000.0,2350000.0,part_time,2024-02-16 08:52:00
BGT03408,USR024,INC07566,1000000.0,550000.0,300000.0,1850000.0,1550000.0,freelance,2024-02-20 12:20:00
BGT00275,USR019,INC09428,1400000.0,850000.0,700000.0,3000000.0,2250000.0,part_time,2023-11-18 13:39:00
BGT07037,USR012,INC09467,1400000.0,750000.0,650000.0,2850000.0,2150000.0,scholarship,2023-07-24 01:33:00
BGT09092,USR010,INC04424,750000.0,450000.0,450000.0,1650000.0,1200000.0,allowance,2023-10-03 00:38:00
BGT08961,USR065,INC04039,2400000.0,1800000.0,1250000.0,5450000.0,4200000.0,freelance,2024-02-14 01:43:00
BGT06136,USR014,INC03675,1200000.0,800000.0,550000.0,2600000.0,2000000.0,allowance,2023-10-31 01:38:00
BGT04036,USR042,INC00627,2450000.0,1500000.0,750000.0,4700000.0,3950000.0,bonus,2023-07-18 10:09:00
BGT03888,USR036,INC03726,1600000.0,1100000.0,850000.0,3550000.0,2700000.0,allowance,2023-09-29 12:35:00
BGT04422,USR046,INC04013,2700000.0,1350000.0,800000.0,4850000.0,4050000.0,bonus,2023-04-05 21:57:00
BGT08002,USR075,INC07835,4700000.0,2550000.0,1800000.0,9050000.0,7250000.0,bonus,2023-03-13 00:55:00
BGT08840,USR062,INC00591,2700000.0,1650000.0,1400000.0,5750000.0,4350000.0,business,2023-05-16 07:10:00
BGT06655,USR075,INC02596,2800000.0,2050000.0,1400000.0,6250000.0,4850000.0,bonus,2023-11-06 20:11:00
BGT06596,USR006,INC01639,950000.0,600000.0,600000.0,215000000.0,1550000.0,scholarship,2023-11-14 09:26:00
BGT04784,USR041,INC05926,2300000.0,1400000.0,500000.0,4200000.0,3700000.0,freelance,2024-08-20 01:01:00
BGT08584,USR062,INC00029,3900000.0,2100000.0,1000000.0,7000000.0,6000000.0,investment_return,2023-08-06 11:46:00
BGT09653,USR040,INC04087,700000.0,500000.0,300000.0,1500000.0,1200000.0,part_time,2023-07-07 07:53:00
BGT09297,USR067,INC09590,4100000.0,2350000.0,1400000.0,7900000.0,6450000.0,investment_return,2023-09-06 01:25:00
BGT04128,USR008,INC08961,1100000.0,700000.0,450000.0,2250000.0,1800000.0,part_time,2024-09-20 04:58:00
BGT07194,USR028,INC09263,2100000.0,1250000.0,800000.0,4150000.0,3350000.0,internship,2024-10-10 10:47:00
BGT08711,USR068,INC02589,2600000.0,1350000.0,1000000.0,4950000.0,3950000.0,freelance,2023-06-29 13:09:00
BGT05512,USR073,INC08857,4250000.0,2550000.0,1500000.0,8300000.0,6800000.0,bonus,2024-04-18 15:56:00
BGT04334,USR030,INC01431,850000.0,550000.0,200000.0,1600000.0,1400000.0,allowance,2024-08-18 09:32:00
BGT05019,USR025,INC03317,1950000.0,1250000.0,600000.0,3850000.0,3200000.0,allowance,2023-09-30 17:55:00
BGT06459,USR036,INC03879,2300000.0,1300000.0,1200000.0,4800000.0,3600000.0,part_time,2024-11-23 18:51:00
BGT02422,USR012,INC09418,1350000.0,850000.0,350000.0,2550000.0,2200000.0,part_time,2023-03-18 16:32:00
BGT05494,USR028,INC02891,1300000.0,700000.0,600000.0,2650000.0,2000000.0,freelance,2024-04-15 03:44:00
BGT04424,USR067,INC01939,1900000.0,1200000.0,1150000.0,4250000.0,3100000.0,business,2023-10-15 02:02:00
BGT01143,USR039,INC05088,1300000.0,850000.0,300000.0,2450000.0,2150000.0,internship,2023-03-03 15:02:00
BGT00459,USR002,INC06107,650000.0,400000.0,250000.0,1300000.0,1050000.0,allowance,2024-03-13 23:22:00
BGT05125,USR058,INC02790,2750000.0,1350000.0,950000.0,5050000.0,4100000.0,freelance,2023-12-25 16:15:00
BGT03100,USR038,INC06316,1250000.0,650000.0,400000.0,2300000.0,1900000.0,internship,2024-06-13 04:36:00
BGT06684,USR070,INC06547,3400000.0,1850000.0,1650000.0,6900000.0,5250000.0,investment_return,2023-07-04 14:08:00
BGT03950,USR019,INC06652,750000.0,450000.0,350000.0,1550000.0,1200000.0,scholarship,2023-01-27 21:48:00
BGT02108,USR055,INC06071,2350000.0,1550000.0,1300000.0,5200000.0,3900000.0,salary,2023-12-24 11:55:00
BGT09116,USR016,INC08496,1350000.0,900000.0,750000.0,3000000.0,2250000.0,part_time,2024-12-25 00:12:00
BGT02927,USR066,INC03635,2950000.0,2050000.0,1650000.0,6650000.0,5000000.0,freelance,2023-01-07 19:02:00
BGT06102,USR036,INC02329,2500000.0,1400000.0,750000.0,4650000.0,3900000.0,freelance,2023-01-31 23:43:00
BGT05834,USR038,INC06511,1550000.0,950000.0,850000.0,3350000.0,2500000.0,freelance,2023-10-17 07:05:00
BGT02694,USR045,INC08007,3950000.0,2250000.0,1100000.0,7300000.0,6200000.0,freelance,2024-11-04 01:01:00
BGT00895,USR048,INC05271,2650000.0,1600000.0,1500000.0,5800000.0,4250000.0,salary,2023-07-29 04:58:00
BGT06985,USR031,INC09325,1200000.0,650000.0,350000.0,2200000.0,1850000.0,allowance,2023-05-09 08:03:00
BGT09071,USR019,INC08839,1500000.0,800000.0,350000.0,2650000.0,2300000.0,part_time,2024-02-27 18:50:00
BGT01152,USR033,INC07606,1700000.0,1000000.0,350000.0,3050000.0,2700000.0,internship,2024-09-30 01:02:00
BGT08146,USR033,INC07935,1200000.0,750000.0,500000.0,2450000.0,1950000.0,allowance,2023-05-30 15:42:00
BGT06127,USR032,INC08631,900000.0,550000.0,400000.0,1850000.0,1450000.0,internship,2024-08-26 19:30:00
BGT07553,USR020,INC08260,1300000.0,850000.0,700000.0,2850000.0,2150000.0,scholarship,2024-04-14 12:41:00
BGT04123,USR053,INC00979,-3400000.0,2000000.0,1800000.0,7200000.0,-1400000.0,business,2023-11-05 09:35:00
BGT04260,USR003,INC05624,750000.0,450000.0,300000.0,1500000.0,1200000.0,scholarship,2023-08-20 18:00:00
BGT00363,USR050,INC01838,2100000.0,1350000.0,500000.0,3950000.0,3450000.0,freelance,2023-07-22 01:01:00
BGT09552,USR065,INC05216,4350000.0,2800000.0,1050000.0,8250000.0,7150000.0,business,2024-03-17 02:26:00
BGT07563,USR020,INC05893,1500000.0,850000.0,350000.0,2700000.0,2350000.0,part_time,2024-12-12 05:12:00
BGT01064,USR020,INC01467,1250000.0,650000.0,600000.0,2500000.0,1900000.0,scholarship,2024-06-21 22:41:00
BGT03384,USR030,INC03562,1650000.0,1000000.0,450000.0,3150000.0,2650000.0,internship,2023-02-23 19:33:00
BGT03238,USR052,INC03611,3950000.0,2300000.0,1450000.0,7700000.0,6250000.0,freelance,2023-02-25 12:12:00
BGT02147,USR039,INC08180,2200000.0,1300000.0,700000.0,4200000.0,3500000.0,part_time,2023-08-18 05:25:00
BGT03425,USR023,INC01243,1050000.0,700000.0,400000.0,2150000.0,1750000.0,internship,2024-10-15 06:10:00
BGT03671,USR013,INC05708,700000.0,350000.0,250000.0,1300000.0,1050000.0,part_time,2024-10-27 07:01:00
BGT09234,USR043,INC09782,2000000.0,1300000.0,750000.0,4050000.0,3300000.0,freelance,2023-04-28 12:33:00
BGT08728,USR069,INC07238,3250000.0,1650000.0,1000000.0,5950000.0,4900000.0,freelance,2023-09-27 03:48:00
BGT01219,USR048,INC00496,1850000.0,1100000.0,400000.0,3400000.0,2950000.0,freelance,2024-09-14 10:58:00
BGT09406,USR074,INC09888,1950000.0,1150000.0,1000000.0,4100000.0,3100000.0,business,2024-08-13 17:10:00
BGT09110,USR007,INC01071,900000.0,500000.0,200000.0,1650000.0,1400000.0,scholarship,2023-09-15 19:57:00
BGT06517,USR074,INC04299,3200000.0,2500000.0,1600000.0,7300000.0,5700000.0,business,2023-06-16 13:18:00
BGT04190,USR069,INC00604,1900000.0,1400000.0,950000.0,4250000.0,3300000.0,business,2023-07-25 00:51:00
BGT02776,USR021,INC01174,900000.0,550000.0,400000.0,1850000.0,1450000.0,freelance,2024-06-09 10:11:00
BGT09858,USR020,INC05422,650000.0,400000.0,250000.0,1300000.0,1050000.0,part_time,2024-02-27 00:24:00
BGT09383,USR044,INC03414,3050000.0,1950000.0,750000.0,5800000.0,5000000.0,bonus,2024-07-18 01:09:00
BGT01146,USR068,INC09520,4000000.0,3100000.0,2000000.0,9100000.0,7100000.0,salary,2024-05-11 01:13:00
BGT01816,USR021,INC03356,2000000.0,1200000.0,600000.0,3800000.0,3200000.0,internship,2024-09-07 21:59:00
BGT07070,USR040,INC07795,1400000.0,800000.0,750000.0,2950000.0,2200000.0,allowance,2023-03-15 23:22:00
BGT02638,USR032,INC01658,2400000.0,1350000.0,950000.0,4700000.0,3750000.0,freelance,2024-04-08 02:54:00
BGT04826,USR018,INC09617,1400000.0,850000.0,650000.0,2900000.0,2250000.0,part_time,2024-10-01 06:10:00
BGT02867,USR069,INC06627,4900000.0,2800000.0,1350000.0,9050000.0,7700000.0,business,2024-02-15 05:10:00
BGT02281,USR005,INC07134,1250000.0,700000.0,650000.0,2600000.0,1950000.0,part_time,2024-07-28 03:50:00
BGT07751,USR070,INC07097,4650000.0,2950000.0,2300000.0,9900000.0,7600000.0,business,2024-09-11 04:01:00
BGT06034,USR025,INC09541,2000000.0,1200000.0,950000.0,4200000.0,3200000.0,allowance,2023-11-04 23:01:00
BGT09597,USR011,INC09689,1200000.0,850000.0,550000.0,2600000.0,2050000.0,allowance,2023-01-12 14:51:00
BGT07208,USR008,INC08419,1000000.0,500000.0,300000.0,1800000.0,1500000.0,scholarship,2024-07-08 14:09:00
BGT07516,USR072,INC03500,2700000.0,1700000.0,1300000.0,5700000.0,4400000.0,bonus,2023-09-26 11:21:00
BGT02963,USR023,INC04879,1800000.0,1100000.0,1000000.0,3900000.0,2900000.0,freelance,2023-09-07 14:55:00
BGT04145,USR008,INC03033,850000.0,450000.0,400000.0,1700000.0,1300000.0,allowance,2023-10-02 00:10:00
BGT05185,USR019,INC06274,1400000.0,700000.0,550000.0,2650000.0,2100000.0,scholarship,2024-12-07 02:09:00
BGT05180,USR029,INC08497,2600000.0,1350000.0,850000.0,4850000.0,3950000.0,internship,2023-03-09 11:18:00
BGT00427,USR009,INC00935,1250000.0,800000.0,400000.0,2450000.0,2050000.0,allowance,2024-12-06 03:49:00
BGT07336,USR042,INC06415,2300000.0,1200000.0,850000.0,4350000.0,3500000.0,freelance,2023-05-05 12:04:00
BGT03112,USR031,INC06639,1800000.0,1150000.0,500000.0,3500000.0,2950000.0,part_time,2024-05-16 15:50:00
BGT02724,USR063,INC08395,2800000.0,1650000.0,1750000.0,6200000.0,4450000.0,salary,2024-06-08 09:18:00
BGT03134,USR067,INC00646,5100000.0,2750000.0,1950000.0,9850000.0,7850000.0,freelance,2024-12-22 18:43:00
BGT02465,USR021,INC08662,1900000.0,950000.0,700000.0,360000000.0,2850000.0,freelance,2023-04-11 11:19:00
BGT09915,USR029,INC09573,2100000.0,1200000.0,650000.0,3950000.0,3300000.0,freelance,2024-09-23 13:22:00
BGT02230,USR008,INC01444,700000.0,450000.0,200000.0,1350000.0,1150000.0,allowance,2023-05-12 02:13:00
BGT06012,USR011,INC02633,1350000.0,950000.0,700000.0,3000000.0,2300000.0,scholarship,2023-04-24 05:44:00
BGT05096,USR044,INC09882,2250000.0,1300000.0,550000.0,4100000.0,3550000.0,salary,2024-10-28 16:38:00
BGT08428,USR054,INC06195,2200000.0,1400000.0,1000000.0,4600000.0,3600000.0,business,2023-01-27 04:22:00
BGT07891,USR038,INC02516,1500000.0,950000.0,550000.0,3000000.0,2450000.0,internship,2024-06-17 13:17:00
BGT06815,USR055,INC09336,2700000.0,1700000.0,1450000.0,5850000.0,4400000.0,bonus,2024-09-22 02:48:00
BGT06013,USR043,INC03374,3650000.0,-2450000.0,1500000.0,7600000.0,1200000.0,business,2024-03-09 20:55:00
BGT07793,USR023,INC09966,1750000.0,1050000.0,400000.0,3200000.0,2800000.0,freelance,2023-11-01 01:14:00
BGT09923,USR072,INC06649,2900000.0,1650000.0,1600000.0,6150000.0,4550000.0,salary,2023-10-20 19:58:00
BGT06026,USR020,INC04097,1300000.0,850000.0,450000.0,2650000.0,2150000.0,scholarship,2023-01-23 04:54:00
BGT07346,USR036,INC08738,1300000.0,900000.0,750000.0,2950000.0,2200000.0,internship,2024-04-02 19:31:00
BGT06174,USR067,INC01345,3700000.0,2150000.0,800000.0,6650000.0,5850000.0,investment_return,2024-05-26 03:12:00
BGT05169,USR034,INC00512,2700000.0,1400000.0,700000.0,4800000.0,4100000.0,freelance,2023-11-29 04:48:00
BGT09457,USR022,INC09873,1650000.0,1150000.0,950000.0,3750000.0,2800000.0,part_time,2024-06-24 00:06:00
BGT03732,USR003,INC01555,1450000.0,950000.0,500000.0,2900000.0,2400000.0,allowance,2023-11-14 07:00:00
BGT08744,USR067,INC04796,2800000.0,-1450000.0,1000000.0,5250000.0,1350000.0,bonus,2023-03-18 15:36:00
BGT01337,USR010,INC07038,750000.0,450000.0,250000.0,1450000.0,1200000.0,scholarship,2023-04-11 01:01:00
BGT02664,USR072,INC02895,2450000.0,1350000.0,700000.0,4500000.0,3800000.0,freelance,2023-01-29 20:12:00
BGT00595,USR024,INC02988,1400000.0,850000.0,600000.0,2850000.0,2250000.0,freelance,2023-09-28 22:58:00
BGT01768,USR069,INC05381,3000000.0,2100000.0,1700000.0,6850000.0,5100000.0,freelance,2023-05-29 12:17:00
BGT04416,USR030,INC08123,1300000.0,750000.0,500000.0,2550000.0,2050000.0,internship,2024-01-31 15:35:00
BGT04978,USR037,INC04080,1450000.0,800000.0,350000.0,2600000.0,2250000.0,internship,2024-07-09 16:08:00
BGT02964,USR072,INC09031,4200000.0,2800000.0,2350000.0,9350000.0,7000000.0,freelance,2023-01-05 12:06:00
BGT00054,USR071,INC05795,5200000.0,2450000.0,1800000.0,9450000.0,7650000.0,business,2023-02-26 17:05:00
BGT02192,USR028,INC03481,2100000.0,1100000.0,600000.0,3850000.0,3200000.0,part_time,2024-08-24 17:01:00
BGT04377,USR053,INC07152,1550000.0,800000.0,650000.0,3000000.0,2350000.0,business,2023-01-11 23:46:00
BGT09497,USR034,INC00564,1250000.0,600000.0,400000.0,2300000.0,1850000.0,allowance,2024-05-28 04:11:00
BGT02778,USR018,INC00642,900000.0,450000.0,250000.0,1600000.0,1350000.0,scholarship,2023-03-08 17:28:00
BGT06980,USR055,INC05478,3650000.0,1950000.0,1400000.0,7050000.0,5600000.0,salary,2024-01-18 15:39:00
BGT03475,USR058,INC02369,2400000.0,1350000.0,650000.0,4400000.0,3750000.0,freelance,2023-08-01 11:10:00
BGT00737,USR074,INC02112,2250000.0,1600000.0,950000.0,4800000.0,3850000.0,investment_return,2024-03-19 14:56:00
BGT03047,USR005,INC09530,1250000.0,750000.0,600000.0,2600000.0,2000000.0,allowance,2024-04-26 02:02:00
BGT09081,USR024,INC02547,1600000.0,950000.0,450000.0,3000000.0,2550000.0,part_time,2024-08-22 14:47:00
BGT01547,USR031,INC01827,1050000.0,650000.0,200000.0,1900000.0,1700000.0,allowance,2024-02-06 17:01:00
BGT08151,USR052,INC05173,3450000.0,2500000.0,1400000.0,7350000.0,5950000.0,salary,2023-07-25 18:29:00
BGT05914,USR007,INC02493,1100000.0,600000.0,300000.0,2000000.0,1700000.0,allowance,2024-04-28 09:14:00
BGT05033,USR051,INC00502,3400000.0,1950000.0,950000.0,6300000.0,5350000.0,bonus,2024-01-23 05:10:00
BGT03164,USR049,INC00532,2300000.0,1650000.0,850000.0,4800000.0,3950000.0,salary,2024-08-31 01:22:00
BGT05519,USR012,INC07341,1350000.0,850000.0,650000.0,290000000.0,2200000.0,part_time,2024-07-27 10:38:00
BGT03962,USR065,INC06217,3050000.0,1750000.0,1000000.0,5800000.0,4800000.0,investment_return,2024-08-22 00:39:00
BGT09686,USR036,INC03323,1250000.0,600000.0,400000.0,2250000.0,1850000.0,allowance,2024-12-01 06:11:00
BGT00798,USR071,INC06724,3600000.0,2050000.0,1150000.0,6800000.0,5650000.0,investment_return,2023-01-14 03:59:00
BGT00524,USR019,INC05641,1250000.0,900000.0,700000.0,2850000.0,2150000.0,allowance,2023-02-04 18:49:00
BGT03231,USR050,INC02570,2150000.0,1500000.0,800000.0,4450000.0,3650000.0,salary,2024-01-11 17:20:00
BGT09509,USR014,INC05367,1000000.0,600000.0,600000.0,2200000.0,1600000.0,allowance,2023-04-28 04:45:00
BGT06316,USR060,INC02972,3750000.0,2450000.0,1650000.0,7850000.0,6200000.0,freelance,2023-10-21 01:27:00
BGT03659,USR072,INC02928,2800000.0,1900000.0,900000.0,5600000.0,4700000.0,business,2024-05-22 16:43:00
BGT05893,USR005,INC06843,900000.0,500000.0,400000.0,1800000.0,1400000.0,part_time,2023-04-15 15:50:00
BGT04869,USR022,INC05589,1750000.0,950000.0,900000.0,3600000.0,2700000.0,freelance,2023-05-17 07:08:00
BGT02588,USR038,INC01027,2350000.0,1300000.0,700000.0,4350000.0,3650000.0,allowance,2023-09-13 22:10:00
BGT09163,USR020,INC05218,900000.0,650000.0,350000.0,1900000.0,1550000.0,part_time,2024-12-29 10:29:00
BGT06886,USR043,INC06189,2400000.0,1500000.0,800000.0,4700000.0,3900000.0,salary,2023-06-24 02:42:00
BGT00552,USR047,INC02690,2000000.0,1200000.0,1250000.0,4450000.0,3200000.0,salary,2023-10-09 00:44:00
BGT02092,USR060,INC07446,1550000.0,900000.0,900000.0,3400000.0,2450000.0,salary,2023-07-29 10:37:00
BGT06720,USR025,INC01283,2150000.0,1000000.0,700000.0,3850000.0,3150000.0,part_time,2023-02-07 17:47:00
BGT03367,USR009,INC05946,1400000.0,750000.0,700000.0,2850000.0,2150000.0,allowance,2023-12-25 14:51:00
BGT05281,USR057,INC03714,2600000.0,1450000.0,1300000.0,5350000.0,4050000.0,business,2024-07-28 01:50:00
BGT01488,USR047,INC06642,1850000.0,1350000.0,850000.0,4050000.0,3200000.0,bonus,2024-07-27 03:10:00
BGT04967,USR055,INC06889,1650000.0,900000.0,600000.0,3150000.0,2550000.0,freelance,2023-01-12 04:38:00
BGT09319,USR050,INC04613,1750000.0,1100000.0,750000.0,3600000.0,2850000.0,salary,2023-06-19 02:41:00
BGT00355,USR012,INC08429,1150000.0,900000.0,550000.0,2600000.0,2050000.0,allowance,2023-07-27 02:25:00
BGT02245,USR058,INC03997,3400000.0,2550000.0,1750000.0,7700000.0,5950000.0,salary,2024-03-24 16:53:00
BGT02338,USR062,INC02963,4200000.0,2700000.0,1300000.0,8250000.0,6900000.0,freelance,2023-03-08 22:24:00
BGT02891,USR044,INC05541,3400000.0,1750000.0,1050000.0,6200000.0,5150000.0,salary,2023-01-04 21:12:00
BGT08301,USR031,INC07671,2300000.0,1400000.0,1300000.0,5000000.0,3700000.0,allowance,2024-03-05 11:10:00
BGT02751,USR048,INC02318,3300000.0,1750000.0,1500000.0,6550000.0,5050000.0,bonus,2023-10-11 23:45:00
BGT08184,USR060,INC05407,1750000.0,1000000.0,1100000.0,3850000.0,2750000.0,bonus,2023-04-09 11:44:00
BGT07739,USR031,INC07471,1050000.0,800000.0,500000.0,2350000.0,1850000.0,part_time,2024-02-03 13:19:00
BGT09232,USR011,INC02225,750000.0,550000.0,400000.0,1750000.0,1300000.0,part_time,2023-08-09 12:08:00
BGT06535,USR052,INC01908,3400000.0,2050000.0,1350000.0,6800000.0,5450000.0,salary,2023-06-16 12:40:00
BGT04444,USR052,INC04003,3400000.0,1850000.0,1400000.0,6650000.0,5250000.0,bonus,2024-12-04 14:23:00
BGT00875,USR008,INC06516,900000.0,500000.0,500000.0,1900000.0,1400000.0,freelance,2024-09-27 05:17:00
BGT06999,USR025,INC07483,1200000.0,850000.0,500000.0,2550000.0,2050000.0,allowance,2024-06-13 06:25:00
BGT06608,USR012,INC00555,600000.0,300000.0,200000.0,1150000.0,900000.0,scholarship,2023-07-22 06:01:00
BGT00374,USR014,INC07259,600000.0,350000.0,300000.0,1250000.0,950000.0,scholarship,2024-09-19 18:35:00
BGT06668,USR009,INC05382,1400000.0,800000.0,350000.0,2550000.0,2200000.0,allowance,2024-10-03 22:54:00
BGT02155,USR012,INC02959,800000.0,450000.0,400000.0,1650000.0,1250000.0,part_time,2023-05-31 13:20:00
BGT07012,USR044,INC06390,3200000.0,2000000.0,1950000.0,7150000.0,5200000.0,freelance,2024-05-18 06:31:00
BGT06581,USR075,INC05619,3750000.0,2300000.0,1900000.0,7950000.0,6050000.0,bonus,2023-08-25 16:31:00
BGT02054,USR017,INC04169,700000.0,400000.0,150000.0,1300000.0,1100000.0,allowance,2024-12-31 19:14:00
BGT02819,USR049,INC06517,3400000.0,1800000.0,1700000.0,6900000.0,5200000.0,salary,2023-01-13 21:21:00
BGT06564,USR070,INC08461,4750000.0,2700000.0,2250000.0,9700000.0,7450000.0,freelance,2023-08-20 02:21:00
BGT07856,USR069,INC02648,4650000.0,2850000.0,1650000.0,9150000.0,7500000.0,investment_return,2023-05-11 16:07:00
BGT03519,USR075,INC04598,3500000.0,2350000.0,1050000.0,6900000.0,5850000.0,business,2023-09-02 04:38:00
BGT03004,USR025,INC06456,2350000.0,1250000.0,900000.0,4500000.0,3600000.0,allowance,2024-06-06 02:31:00
BGT06385,USR017,INC02372,1050000.0,600000.0,550000.0,2200000.0,1650000.0,part_time,2024-01-02 18:52:00
BGT01475,USR054,INC00477,3600000.0,2500000.0,1450000.0,7550000.0,6100000.0,business,2023-08-22 09:28:00
BGT07539,USR039,INC01994,1850000.0,1150000.0,450000.0,3450000.0,3000000.0,part_time,2023-08-07 08:19:00
BGT05900,USR037,INC07732,1150000.0,800000.0,400000.0,2350000.0,1950000.0,internship,2024-03-31 14:43:00
BGT06093,USR063,INC01121,3200000.0,1750000.0,1450000.0,6400000.0,4950000.0,salary,2024-04-08 10:17:00
BGT00545,USR044,INC06148,2250000.0,1200000.0,1200000.0,4700000.0,3450000.0,bonus,2023-04-09 20:38:00
BGT00002,USR009,INC08841,1450000.0,800000.0,400000.0,2650000.0,2250000.0,allowance,2024-01-01 09:28:00
BGT08155,USR057,INC01465,3200000.0,1750000.0,1550000.0,6500000.0,4950000.0,salary,2023-10-19 06:29:00
BGT04555,USR074,INC09579,2600000.0,1450000.0,1300000.0,5350000.0,4050000.0,freelance,2023-01-07 09:45:00
BGT08561,USR053,INC02086,2200000.0,1300000.0,500000.0,4000000.0,3500000.0,business,2023-08-21 08:12:00
BGT09355,USR064,INC09158,4850000.0,2850000.0,2200000.0,9900000.0,7700000.0,business,2023-08-10 14:05:00
BGT09229,USR067,INC00746,2300000.0,1700000.0,1000000.0,5050000.0,4000000.0,investment_return,2023-04-17 17:09:00
BGT00038,USR017,INC02807,1450000.0,900000.0,300000.0,2650000.0,2350000.0,part_time,2024-05-14 22:26:00
BGT04720,USR015,INC03362,1550000.0,800000.0,650000.0,3000000.0,2350000.0,part_time,2024-09-19 03:16:00
BGT05977,USR071,INC00969,4200000.0,2350000.0,2400000.0,8950000.0,6550000.0,business,2024-03-15 12:03:00
BGT00541,USR068,INC08831,3250000.0,1800000.0,1600000.0,6650000.0,5050000.0,freelance,2023-02-09 02:30:00
BGT09933,USR003,INC01756,900000.0,650000.0,400000.0,1950000.0,1550000.0,scholarship,2024-02-14 09:39:00
BGT00972,USR021,INC07889,1250000.0,650000.0,400000.0,2350000.0,1900000.0,allowance,2023-10-13 14:34:00
BGT02916,USR024,INC06380,2050000.0,1200000.0,600000.0,3850000.0,3250000.0,freelance,2024-02-10 05:05:00
BGT04748,USR039,INC03275,2000000.0,1300000.0,950000.0,4250000.0,3300000.0,internship,2023-05-29 01:15:00
BGT01312,USR048,INC04671,2750000.0,1700000.0,650000.0,5100000.0,4450000.0,bonus,2024-03-08 00:34:00
BGT07007,USR036,INC03447,1100000.0,650000.0,550000.0,2300000.0,1750000.0,part_time,2023-06-28 13:57:00
BGT08626,USR039,INC05435,900000.0,600000.0,500000.0,2000000.0,1500000.0,freelance,2023-05-26 17:17:00
BGT04902,USR022,INC09138,2650000.0,1550000.0,500000.0,4700000.0,4200000.0,freelance,2024-08-08 05:04:00
BGT02661,USR002,INC08600,800000.0,450000.0,400000.0,1700000.0,1250000.0,part_time,2023-02-27 22:28:00
BGT04529,USR036,INC09211,2050000.0,1450000.0,1000000.0,4500000.0,3500000.0,internship,2023-06-30 16:24:00
BGT04071,USR069,INC04248,2850000.0,1650000.0,700000.0,5200000.0,4500000.0,salary,2024-11-22 07:49:00
BGT07735,USR035,INC05351,2300000.0,1550000.0,700000.0,4550000.0,3850000.0,freelance,2024-05-19 11:42:00
BGT09295,USR048,INC07486,3000000.0,1950000.0,1300000.0,6250000.0,4950000.0,business,2023-03-11 09:45:00
BGT04435,USR008,INC03370,750000.0,500000.0,400000.0,1700000.0,1250000.0,part_time,2023-08-15 16:47:00
BGT00761,USR015,INC00612,1100000.0,650000.0,600000.0,2350000.0,1750000.0,scholarship,2024-11-09 15:54:00
BGT04859,USR003,INC09528,1100000.0,650000.0,400000.0,2150000.0,1750000.0,allowance,2023-10-21 11:34:00
BGT08867,USR049,INC09563,1900000.0,1200000.0,600000.0,3700000.0,3100000.0,freelance,2023-02-08 07:00:00
BGT00445,USR039,INC05084,-1450000.0,750000.0,400000.0,2600000.0,-700000.0,internship,2024-12-07 11:23:00
BGT04395,USR024,INC07758,1250000.0,700000.0,650000.0,2600000.0,1950000.0,allowance,2023-09-02 00:34:00
BGT08320,USR023,INC00249,1100000.0,650000.0,350000.0,2100000.0,1750000.0,part_time,2024-01-16 20:04:00
BGT05293,USR034,INC02429,1900000.0,1200000.0,700000.0,3800000.0,3100000.0,allowance,2023-11-25 23:05:00
BGT06074,USR071,INC03817,4250000.0,2250000.0,1850000.0,8350000.0,6500000.0,business,2023-02-09 22:30:00
BGT01577,USR055,INC02975,2000000.0,1150000.0,500000.0,3650000.0,3150000.0,freelance,2023-10-18 07:29:00
BGT00682,USR038,INC01176,2400000.0,1550000.0,750000.0,4700000.0,3950000.0,internship,2023-11-12 18:47:00
BGT04694,USR027,INC04145,1400000.0,1000000.0,650000.0,3050000.0,2400000.0,freelance,2024-09-23 06:39:00
BGT00473,USR048,INC01673,2700000.0,1350000.0,800000.0,4850000.0,4050000.0,bonus,2023-09-10 01:47:00
BGT07946,USR045,INC03810,2700000.0,1350000.0,850000.0,4900000.0,4050000.0,salary,2024-08-21 20:25:00
BGT01257,USR073,INC05883,4750000.0,2450000.0,1900000.0,9100000.0,7200000.0,bonus,2023-03-01 08:09:00
BGT06360,USR016,INC07927,450000.0,300000.0,250000.0,1000000.0,750000.0,allowance,2023-10-02 13:47:00
BGT05646,USR051,INC02527,2450000.0,1400000.0,800000.0,4650000.0,3850000.0,bonus,2024-03-17 03:55:00
BGT03373,USR068,INC00132,2800000.0,1650000.0,750000.0,5200000.0,4450000.0,business,2024-04-12 05:45:00
BGT07429,USR044,INC09661,3000000.0,2100000.0,1450000.0,6550000.0,5100000.0,freelance,2023-03-05 00:17:00
BGT09572,USR050,INC02841,2050000.0,1450000.0,950000.0,4450000.0,3500000.0,business,2024-04-12 18:53:00
BGT02564,USR045,INC04905,4050000.0,2700000.0,1200000.0,7950000.0,6750000.0,business,2024-08-25 19:48:00
BGT04512,USR074,INC04271,3350000.0,1950000.0,1150000.0,6450000.0,5300000.0,investment_return,2024-03-20 19:42:00
BGT03606,USR026,INC08157,1650000.0,950000.0,450000.0,3100000.0,2600000.0,part_time,2024-07-19 06:17:00
BGT03183,USR007,INC01218,550000.0,300000.0,150000.0,1000000.0,850000.0,allowance,2024-08-18 13:25:00
