transaction_id,user_id,date,merchant,amount,category_detail,category_primary,payment_method,payment_media,month,year,budget_id,income_id,needs_amount,wants_amount,investment_amount,income_amount,budget_limit,source,income_date,transaction_count_to_date,total_expense_to_date,needs_expense,needs_expense_to_date,wants_expense,wants_expense_to_date,investment_expense,investment_expense_to_date,needs_usage_ratio,wants_usage_ratio,investment_usage_ratio,total_budget_usage_ratio,days_elapsed,avg_daily_spending,days_in_month,remaining_days,rolling_7d_spending,rolling_30d_spending,last_month_expense,is_overspending,overspending_status
TXN004475,USR073,2024-01-04 01:09:47,Cinepolis,139500.0,entertainment,Wants,QRIS,BNI,1,2024,BGT04282,INC00447,4400000.0,3050000.0,1500000.0,8950000.0,7450000.0,salary,2024-01-09 09:51:00,17,4349000.0,0.0,1677500.0,139500.0,2671500.0,0.0,0.0,0.38125,0.8759016393442624,0.0,0.583758389261745,4,1087250.0,31,27,9590500.0,16038000.0,10186000.0,False,near_wants_limit
TXN004475,USR073,2024-01-04 01:09:47,Cinepolis,139500.0,entertainment,Wants,QRIS,BNI,1,2024,BGT04706,INC06539,3550000.0,2200000.0,2100000.0,7850000.0,5750000.0,salary,2024-01-26 04:24:00,18,4488500.0,0.0,1677500.0,139500.0,2811000.0,0.0,0.0,0.4725352112676056,1.2777272727272728,0.0,0.780608695652174,4,1122125.0,31,27,9672500.0,15931500.0,10186000.0,False,near_wants_limit
TXN004475,USR073,2024-01-04 01:09:47,Cinepolis,139500.0,entertainment,Wants,QRIS,BNI,1,2024,BGT07382,INC07209,3750000.0,2250000.0,1200000.0,7200000.0,6000000.0,salary,2024-01-24 02:18:00,19,4628000.0,0.0,1677500.0,139500.0,2950500.0,0.0,0.0,0.44733333333333336,1.3113333333333332,0.0,0.7713333333333333,4,1157000.0,31,27,7498500.0,15825000.0,10186000.0,False,near_wants_limit
TXN004475,USR073,2024-01-04 01:09:47,Cinepolis,139500.0,entertainment,Wants,QRIS,BNI,1,2024,BGT06273,INC03646,3900000.0,2200000.0,1150000.0,7250000.0,6100000.0,freelance,2024-01-07 10:10:00,20,4767500.0,0.0,1677500.0,139500.0,3090000.0,0.0,0.0,0.43012820512820515,1.4045454545454545,0.0,0.7815573770491804,4,1191875.0,31,27,5324500.0,15718500.0,10186000.0,False,near_wants_limit
TXN007899,USR073,2024-01-05 21:26:37,Zalora,359000.0,shopping,Wants,Transfer,DANA,1,2024,BGT07452,INC07593,3750000.0,2450000.0,2300000.0,8500000.0,6200000.0,investment_return,2024-01-16 07:03:00,41,7709000.0,0.0,1865000.0,359000.0,5844000.0,0.0,0.0,0.49733333333333335,2.3853061224489798,0.0,1.2433870967741936,5,1541800.0,31,26,3370000.0,15110500.0,10186000.0,True,overspending
TXN007899,USR073,2024-01-05 21:26:37,Zalora,359000.0,shopping,Wants,Transfer,DANA,1,2024,BGT04282,INC00447,4400000.0,3050000.0,1500000.0,8950000.0,7450000.0,salary,2024-01-09 09:51:00,42,8068000.0,0.0,1865000.0,359000.0,6203000.0,0.0,0.0,0.4238636363636364,2.0337704918032786,0.0,1.0829530201342281,5,1613600.0,31,26,1415500.0,14502500.0,10186000.0,True,overspending
TXN007899,USR073,2024-01-05 21:26:37,Zalora,359000.0,shopping,Wants,Transfer,DANA,1,2024,BGT04706,INC06539,3550000.0,2200000.0,2100000.0,7850000.0,5750000.0,salary,2024-01-26 04:24:00,43,8427000.0,0.0,1865000.0,359000.0,6562000.0,0.0,0.0,0.5253521126760563,2.982727272727273,0.0,1.4655652173913043,5,1685400.0,31,26,1635000.0,13894500.0,10186000.0,True,overspending
TXN007899,USR073,2024-01-05 21:26:37,Zalora,359000.0,shopping,Wants,Transfer,DANA,1,2024,BGT07382,INC07209,3750000.0,2250000.0,1200000.0,7200000.0,6000000.0,salary,2024-01-24 02:18:00,44,8786000.0,0.0,1865000.0,359000.0,6921000.0,0.0,0.0,0.49733333333333335,3.076,0.0,1.4643333333333333,5,1757200.0,31,26,1854500.0,13286500.0,10186000.0,True,overspending
TXN007899,USR073,2024-01-05 21:26:37,Zalora,359000.0,shopping,Wants,Transfer,DANA,1,2024,BGT06273,INC03646,3900000.0,2200000.0,1150000.0,7250000.0,6100000.0,freelance,2024-01-07 10:10:00,45,9145000.0,0.0,1865000.0,359000.0,7280000.0,0.0,0.0,0.4782051282051282,3.309090909090909,0.0,1.4991803278688525,5,1829000.0,31,26,2074000.0,12678500.0,10186000.0,True,overspending
TXN007335,USR073,2024-01-09 18:08:19,LRT Jakarta,37500.0,transport,Needs,QRIS,Gopay,1,2024,BGT07452,INC07593,3750000.0,2450000.0,2300000.0,8500000.0,6200000.0,investment_return,2024-01-16 07:03:00,36,7200000.0,37500.0,1715000.0,0.0,5485000.0,0.0,0.0,0.4573333333333333,2.2387755102040816,0.0,1.1612903225806452,9,800000.0,31,22,1972000.0,12614000.0,10186000.0,True,overspending
TXN007335,USR073,2024-01-09 18:08:19,LRT Jakarta,37500.0,transport,Needs,QRIS,Gopay,1,2024,BGT04282,INC00447,4400000.0,3050000.0,1500000.0,8950000.0,7450000.0,salary,2024-01-09 09:51:00,37,7237500.0,37500.0,1752500.0,0.0,5485000.0,0.0,0.0,0.39829545454545456,1.798360655737705,0.0,0.9714765100671141,9,804166.6666666666,31,22,1870000.0,12549500.0,10186000.0,False,near_total_limit
TXN007335,USR073,2024-01-09 18:08:19,LRT Jakarta,37500.0,transport,Needs,QRIS,Gopay,1,2024,BGT04706,INC06539,3550000.0,2200000.0,2100000.0,7850000.0,5750000.0,salary,2024-01-26 04:24:00,38,7275000.0,37500.0,1790000.0,0.0,5485000.0,0.0,0.0,0.504225352112676,2.493181818181818,0.0,1.2652173913043478,9,808333.3333333334,31,22,1548500.0,12485000.0,10186000.0,True,overspending
TXN007335,USR073,2024-01-09 18:08:19,LRT Jakarta,37500.0,transport,Needs,QRIS,Gopay,1,2024,BGT07382,INC07209,3750000.0,2250000.0,1200000.0,7200000.0,6000000.0,salary,2024-01-24 02:18:00,39,7312500.0,37500.0,1827500.0,0.0,5485000.0,0.0,0.0,0.48733333333333334,2.437777777777778,0.0,1.21875,9,812500.0,31,22,1227000.0,12420500.0,10186000.0,True,overspending
TXN007335,USR073,2024-01-09 18:08:19,LRT Jakarta,37500.0,transport,Needs,QRIS,Gopay,1,2024,BGT06273,INC03646,3900000.0,2200000.0,1150000.0,7250000.0,6100000.0,freelance,2024-01-07 10:10:00,40,7350000.0,37500.0,1865000.0,0.0,5485000.0,0.0,0.0,0.4782051282051282,2.493181818181818,0.0,1.2049180327868851,9,816666.6666666666,31,22,905500.0,12400000.0,10186000.0,True,overspending
TXN006100,USR073,2024-01-10 01:48:27,Adobe Creative Cloud,237500.0,education,Wants,QRIS,BNI,1,2024,BGT07452,INC07593,3750000.0,2450000.0,2300000.0,8500000.0,6200000.0,investment_return,2024-01-16 07:03:00,31,6212500.0,0.0,1677500.0,237500.0,4535000.0,0.0,0.0,0.44733333333333336,1.8510204081632653,0.0,1.002016129032258,10,621250.0,31,21,784000.0,12579500.0,10186000.0,True,overspending
TXN006100,USR073,2024-01-10 01:48:27,Adobe Creative Cloud,237500.0,education,Wants,QRIS,BNI,1,2024,BGT04282,INC00447,4400000.0,3050000.0,1500000.0,8950000.0,7450000.0,salary,2024-01-09 09:51:00,32,6450000.0,0.0,1677500.0,237500.0,4772500.0,0.0,0.0,0.38125,1.5647540983606558,0.0,0.8657718120805369,10,645000.0,31,21,662500.0,12759000.0,10186000.0,False,near_total_limit
TXN006100,USR073,2024-01-10 01:48:27,Adobe Creative Cloud,237500.0,education,Wants,QRIS,BNI,1,2024,BGT04706,INC06539,3550000.0,2200000.0,2100000.0,7850000.0,5750000.0,salary,2024-01-26 04:24:00,33,6687500.0,0.0,1677500.0,237500.0,5010000.0,0.0,0.0,0.4725352112676056,2.2772727272727273,0.0,1.1630434782608696,10,668750.0,31,21,862500.0,12938500.0,10186000.0,True,overspending
TXN006100,USR073,2024-01-10 01:48:27,Adobe Creative Cloud,237500.0,education,Wants,QRIS,BNI,1,2024,BGT07382,INC07209,3750000.0,2250000.0,1200000.0,7200000.0,6000000.0,salary,2024-01-24 02:18:00,34,6925000.0,0.0,1677500.0,237500.0,5247500.0,0.0,0.0,0.44733333333333336,2.332222222222222,0.0,1.1541666666666666,10,692500.0,31,21,1062500.0,13160500.0,10186000.0,True,overspending
TXN006100,USR073,2024-01-10 01:48:27,Adobe Creative Cloud,237500.0,education,Wants,QRIS,BNI,1,2024,BGT06273,INC03646,3900000.0,2200000.0,1150000.0,7250000.0,6100000.0,freelance,2024-01-07 10:10:00,35,7162500.0,0.0,1677500.0,237500.0,5485000.0,0.0,0.0,0.43012820512820515,2.493181818181818,0.0,1.1741803278688525,10,716250.0,31,21,1262500.0,13382500.0,10186000.0,True,overspending
TXN002109,USR073,2024-01-14 12:19:09,Notion Pro,418500.0,education,Wants,QRIS,DANA,1,2024,BGT07452,INC07593,3750000.0,2450000.0,2300000.0,8500000.0,6200000.0,investment_return,2024-01-16 07:03:00,6,2096000.0,0.0,1677500.0,418500.0,418500.0,0.0,0.0,0.44733333333333336,0.17081632653061224,0.0,0.33806451612903227,14,149714.2857142857,31,17,1643500.0,13785500.0,10186000.0,False,safe
TXN002109,USR073,2024-01-14 12:19:09,Notion Pro,418500.0,education,Wants,QRIS,DANA,1,2024,BGT04282,INC00447,4400000.0,3050000.0,1500000.0,8950000.0,7450000.0,salary,2024-01-09 09:51:00,7,2514500.0,0.0,1677500.0,418500.0,837000.0,0.0,0.0,0.38125,0.27442622950819673,0.0,0.33751677852348994,14,179607.14285714287,31,17,2024500.0,14188500.0,10186000.0,False,safe
TXN002109,USR073,2024-01-14 12:19:09,Notion Pro,418500.0,education,Wants,QRIS,DANA,1,2024,BGT04706,INC06539,3550000.0,2200000.0,2100000.0,7850000.0,5750000.0,salary,2024-01-26 04:24:00,8,2933000.0,0.0,1677500.0,418500.0,1255500.0,0.0,0.0,0.4725352112676056,0.5706818181818182,0.0,0.5100869565217391,14,209500.0,31,17,2205500.0,14549500.0,10186000.0,False,safe
TXN002109,USR073,2024-01-14 12:19:09,Notion Pro,418500.0,education,Wants,QRIS,DANA,1,2024,BGT07382,INC07209,3750000.0,2250000.0,1200000.0,7200000.0,6000000.0,salary,2024-01-24 02:18:00,9,3351500.0,0.0,1677500.0,418500.0,1674000.0,0.0,0.0,0.44733333333333336,0.744,0.0,0.5585833333333333,14,239392.85714285713,31,17,2386500.0,14910500.0,10186000.0,False,safe
TXN002109,USR073,2024-01-14 12:19:09,Notion Pro,418500.0,education,Wants,QRIS,DANA,1,2024,BGT06273,INC03646,3900000.0,2200000.0,1150000.0,7250000.0,6100000.0,freelance,2024-01-07 10:10:00,10,3770000.0,0.0,1677500.0,418500.0,2092500.0,0.0,0.0,0.43012820512820515,0.9511363636363637,0.0,0.6180327868852459,14,269285.71428571426,31,17,2567500.0,15271500.0,10186000.0,False,near_wants_limit
TXN005826,USR073,2024-01-15 16:03:33,Xbox Game Pass,127000.0,entertainment,Wants,Transfer,Gopay,1,2024,BGT07452,INC07593,3750000.0,2450000.0,2300000.0,8500000.0,6200000.0,investment_return,2024-01-16 07:03:00,21,4894500.0,0.0,1677500.0,127000.0,3217000.0,0.0,0.0,0.44733333333333336,1.313061224489796,0.0,0.7894354838709677,15,326300.0,31,16,2457000.0,15341000.0,10186000.0,False,near_wants_limit
TXN005826,USR073,2024-01-15 16:03:33,Xbox Game Pass,127000.0,entertainment,Wants,Transfer,Gopay,1,2024,BGT04282,INC00447,4400000.0,3050000.0,1500000.0,8950000.0,7450000.0,salary,2024-01-09 09:51:00,22,5021500.0,0.0,1677500.0,127000.0,3344000.0,0.0,0.0,0.38125,1.096393442622951,0.0,0.6740268456375839,15,334766.6666666667,31,16,2346500.0,13154500.0,10186000.0,False,near_wants_limit
TXN005826,USR073,2024-01-15 16:03:33,Xbox Game Pass,127000.0,entertainment,Wants,Transfer,Gopay,1,2024,BGT04706,INC06539,3550000.0,2200000.0,2100000.0,7850000.0,5750000.0,salary,2024-01-26 04:24:00,23,5148500.0,0.0,1677500.0,127000.0,3471000.0,0.0,0.0,0.4725352112676056,1.5777272727272726,0.0,0.8953913043478261,15,343233.3333333333,31,16,2055000.0,10968000.0,10186000.0,False,near_total_limit
TXN005826,USR073,2024-01-15 16:03:33,Xbox Game Pass,127000.0,entertainment,Wants,Transfer,Gopay,1,2024,BGT07382,INC07209,3750000.0,2250000.0,1200000.0,7200000.0,6000000.0,salary,2024-01-24 02:18:00,24,5275500.0,0.0,1677500.0,127000.0,3598000.0,0.0,0.0,0.44733333333333336,1.5991111111111111,0.0,0.87925,15,351700.0,31,16,1763500.0,8781500.0,10186000.0,False,near_total_limit
TXN005826,USR073,2024-01-15 16:03:33,Xbox Game Pass,127000.0,entertainment,Wants,Transfer,Gopay,1,2024,BGT06273,INC03646,3900000.0,2200000.0,1150000.0,7250000.0,6100000.0,freelance,2024-01-07 10:10:00,25,5402500.0,0.0,1677500.0,127000.0,3725000.0,0.0,0.0,0.43012820512820515,1.6931818181818181,0.0,0.885655737704918,15,360166.6666666667,31,16,1472000.0,6595000.0,10186000.0,False,near_total_limit
TXN006088,USR073,2024-01-17 03:44:46,Timezone,114500.0,entertainment,Wants,Debit,Mandiri,1,2024,BGT07452,INC07593,3750000.0,2450000.0,2300000.0,8500000.0,6200000.0,investment_return,2024-01-16 07:03:00,26,5517000.0,0.0,1677500.0,114500.0,3839500.0,0.0,0.0,0.44733333333333336,1.5671428571428572,0.0,0.8898387096774194,17,324529.4117647059,31,14,1168000.0,6570000.0,10186000.0,False,near_total_limit
TXN006088,USR073,2024-01-17 03:44:46,Timezone,114500.0,entertainment,Wants,Debit,Mandiri,1,2024,BGT04282,INC00447,4400000.0,3050000.0,1500000.0,8950000.0,7450000.0,salary,2024-01-09 09:51:00,27,5631500.0,0.0,1677500.0,114500.0,3954000.0,0.0,0.0,0.38125,1.2963934426229509,0.0,0.7559060402684564,17,331264.70588235295,31,14,864000.0,6545000.0,10186000.0,False,near_wants_limit
TXN006088,USR073,2024-01-17 03:44:46,Timezone,114500.0,entertainment,Wants,Debit,Mandiri,1,2024,BGT04706,INC06539,3550000.0,2200000.0,2100000.0,7850000.0,5750000.0,salary,2024-01-26 04:24:00,28,5746000.0,0.0,1677500.0,114500.0,4068500.0,0.0,0.0,0.4725352112676056,1.8493181818181819,0.0,0.9993043478260869,17,338000.0,31,14,851500.0,6520000.0,10186000.0,False,near_total_limit
TXN006088,USR073,2024-01-17 03:44:46,Timezone,114500.0,entertainment,Wants,Debit,Mandiri,1,2024,BGT07382,INC07209,3750000.0,2250000.0,1200000.0,7200000.0,6000000.0,salary,2024-01-24 02:18:00,29,5860500.0,0.0,1677500.0,114500.0,4183000.0,0.0,0.0,0.44733333333333336,1.8591111111111112,0.0,0.97675,17,344735.29411764705,31,14,839000.0,6495000.0,10186000.0,False,near_total_limit
TXN006088,USR073,2024-01-17 03:44:46,Timezone,114500.0,entertainment,Wants,Debit,Mandiri,1,2024,BGT06273,INC03646,3900000.0,2200000.0,1150000.0,7250000.0,6100000.0,freelance,2024-01-07 10:10:00,30,5975000.0,0.0,1677500.0,114500.0,4297500.0,0.0,0.0,0.43012820512820515,1.9534090909090909,0.0,0.9795081967213115,17,351470.5882352941,31,14,826500.0,6470000.0,10186000.0,False,near_total_limit
TXN004330,USR073,2024-01-18 20:44:47,Free Fire,60000.0,entertainment,Wants,QRIS,Gopay,1,2024,BGT07452,INC07593,3750000.0,2450000.0,2300000.0,8500000.0,6200000.0,investment_return,2024-01-16 07:03:00,11,3830000.0,0.0,1677500.0,60000.0,2152500.0,0.0,0.0,0.44733333333333336,0.8785714285714286,0.0,0.617741935483871,18,212777.77777777778,31,13,759500.0,6171000.0,10186000.0,False,near_wants_limit
TXN004330,USR073,2024-01-18 20:44:47,Free Fire,60000.0,entertainment,Wants,QRIS,Gopay,1,2024,BGT04282,INC00447,4400000.0,3050000.0,1500000.0,8950000.0,7450000.0,salary,2024-01-09 09:51:00,12,3890000.0,0.0,1677500.0,60000.0,2212500.0,0.0,0.0,0.38125,0.7254098360655737,0.0,0.5221476510067115,18,216111.11111111112,31,13,692500.0,5872000.0,10186000.0,False,safe
TXN004330,USR073,2024-01-18 20:44:47,Free Fire,60000.0,entertainment,Wants,QRIS,Gopay,1,2024,BGT04706,INC06539,3550000.0,2200000.0,2100000.0,7850000.0,5750000.0,salary,2024-01-26 04:24:00,13,3950000.0,0.0,1677500.0,60000.0,2272500.0,0.0,0.0,0.4725352112676056,1.0329545454545455,0.0,0.6869565217391305,18,219444.44444444444,31,13,638000.0,5573000.0,10186000.0,False,near_wants_limit
TXN004330,USR073,2024-01-18 20:44:47,Free Fire,60000.0,entertainment,Wants,QRIS,Gopay,1,2024,BGT07382,INC07209,3750000.0,2250000.0,1200000.0,7200000.0,6000000.0,salary,2024-01-24 02:18:00,14,4010000.0,0.0,1677500.0,60000.0,2332500.0,0.0,0.0,0.44733333333333336,1.0366666666666666,0.0,0.6683333333333333,18,222777.77777777778,31,13,583500.0,5274000.0,10186000.0,False,near_wants_limit
TXN004330,USR073,2024-01-18 20:44:47,Free Fire,60000.0,entertainment,Wants,QRIS,Gopay,1,2024,BGT06273,INC03646,3900000.0,2200000.0,1150000.0,7250000.0,6100000.0,freelance,2024-01-07 10:10:00,15,4070000.0,0.0,1677500.0,60000.0,2392500.0,0.0,0.0,0.43012820512820515,1.0875,0.0,0.6672131147540984,18,226111.11111111112,31,13,529000.0,4975000.0,10186000.0,False,near_wants_limit
TXN000824,USR073,2024-01-21 16:14:00,Farmers Market,335500.0,groceries,Needs,QRIS,BCA,1,2024,BGT07452,INC07593,3750000.0,2450000.0,2300000.0,8500000.0,6200000.0,investment_return,2024-01-16 07:03:00,1,335500.0,335500.0,335500.0,0.0,0.0,0.0,0.0,0.08946666666666667,0.0,0.0,0.054112903225806454,21,15976.190476190477,31,10,750000.0,5273000.0,10186000.0,False,safe
TXN000824,USR073,2024-01-21 16:14:00,Farmers Market,335500.0,groceries,Needs,QRIS,BCA,1,2024,BGT04282,INC00447,4400000.0,3050000.0,1500000.0,8950000.0,7450000.0,salary,2024-01-09 09:51:00,2,671000.0,335500.0,671000.0,0.0,0.0,0.0,0.0,0.1525,0.0,0.0,0.09006711409395973,21,31952.380952380954,31,10,971000.0,5571000.0,10186000.0,False,safe
TXN000824,USR073,2024-01-21 16:14:00,Farmers Market,335500.0,groceries,Needs,QRIS,BCA,1,2024,BGT04706,INC06539,3550000.0,2200000.0,2100000.0,7850000.0,5750000.0,salary,2024-01-26 04:24:00,3,1006500.0,335500.0,1006500.0,0.0,0.0,0.0,0.0,0.2835211267605634,0.0,0.0,0.17504347826086958,21,47928.57142857143,31,10,1246500.0,5869000.0,10186000.0,False,safe
TXN000824,USR073,2024-01-21 16:14:00,Farmers Market,335500.0,groceries,Needs,QRIS,BCA,1,2024,BGT07382,INC07209,3750000.0,2250000.0,1200000.0,7200000.0,6000000.0,salary,2024-01-24 02:18:00,4,1342000.0,335500.0,1342000.0,0.0,0.0,0.0,0.0,0.35786666666666667,0.0,0.0,0.22366666666666668,21,63904.76190476191,31,10,1522000.0,6167000.0,10186000.0,False,safe
TXN000824,USR073,2024-01-21 16:14:00,Farmers Market,335500.0,groceries,Needs,QRIS,BCA,1,2024,BGT06273,INC03646,3900000.0,2200000.0,1150000.0,7250000.0,6100000.0,freelance,2024-01-07 10:10:00,5,1677500.0,335500.0,1677500.0,0.0,0.0,0.0,0.0,0.43012820512820515,0.0,0.0,0.275,21,79880.95238095238,31,10,1797500.0,6465000.0,10186000.0,False,safe
TXN004440,USR073,2024-02-04 06:54:07,RedDoorz,98000.0,travel,Wants,Debit,BSI,2,2024,BGT02278,INC07945,3500000.0,2250000.0,2000000.0,7750000.0,5750000.0,bonus,2024-02-18 12:29:00,4,323000.0,0.0,225000.0,98000.0,98000.0,0.0,0.0,0.06428571428571428,0.043555555555555556,0.0,0.05617391304347826,4,80750.0,29,25,1835500.0,6325500.0,9145000.0,False,safe
TXN004440,USR073,2024-02-04 06:54:07,RedDoorz,98000.0,travel,Wants,Debit,BSI,2,2024,BGT07561,INC08264,3800000.0,2000000.0,1550000.0,7350000.0,5800000.0,salary,2024-02-11 14:31:00,5,421000.0,0.0,225000.0,98000.0,196000.0,0.0,0.0,0.05921052631578947,0.098,0.0,0.07258620689655172,4,105250.0,29,25,1873500.0,6186000.0,9145000.0,False,safe
TXN008935,USR073,2024-02-05 18:14:16,Airbnb,512500.0,travel,Wants,Credit Card,CIMB Niaga,2,2024,BGT02278,INC07945,3500000.0,2250000.0,2000000.0,7750000.0,5750000.0,bonus,2024-02-18 12:29:00,13,2297500.0,0.0,1491000.0,512500.0,806500.0,0.0,0.0,0.426,0.35844444444444445,0.0,0.39956521739130435,5,459500.0,29,24,1813000.0,6321500.0,9145000.0,False,safe
TXN008935,USR073,2024-02-05 18:14:16,Airbnb,512500.0,travel,Wants,Credit Card,CIMB Niaga,2,2024,BGT07561,INC08264,3800000.0,2000000.0,1550000.0,7350000.0,5800000.0,salary,2024-02-11 14:31:00,14,2810000.0,0.0,1491000.0,512500.0,1319000.0,0.0,0.0,0.3923684210526316,0.6595,0.0,0.4844827586206897,5,562000.0,29,24,1990000.0,6596500.0,9145000.0,False,safe
TXN004511,USR073,2024-02-06 13:03:12,Celebrity Fitness,395000.0,health,Needs,QRIS,OVO,2,2024,BGT02278,INC07945,3500000.0,2250000.0,2000000.0,7750000.0,5750000.0,bonus,2024-02-18 12:29:00,7,914000.0,395000.0,620000.0,0.0,294000.0,0.0,0.0,0.17714285714285713,0.13066666666666665,0.0,0.15895652173913044,6,152333.33333333334,29,23,2226500.0,6667000.0,9145000.0,False,safe
TXN004511,USR073,2024-02-06 13:03:12,Celebrity Fitness,395000.0,health,Needs,QRIS,OVO,2,2024,BGT07561,INC08264,3800000.0,2000000.0,1550000.0,7350000.0,5800000.0,salary,2024-02-11 14:31:00,8,1309000.0,395000.0,1015000.0,0.0,294000.0,0.0,0.0,0.26710526315789473,0.147,0.0,0.2256896551724138,6,218166.66666666666,29,23,2523500.0,6643500.0,9145000.0,False,safe
TXN003504,USR073,2024-02-07 03:25:35,Maxim,75000.0,transport,Needs,QRIS,LinkAja,2,2024,BGT02278,INC07945,3500000.0,2250000.0,2000000.0,7750000.0,5750000.0,bonus,2024-02-18 12:29:00,1,75000.0,75000.0,75000.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.0,0.0,0.013043478260869565,7,10714.285714285714,29,22,2797500.0,6276500.0,9145000.0,False,safe
TXN003504,USR073,2024-02-07 03:25:35,Maxim,75000.0,transport,Needs,QRIS,LinkAja,2,2024,BGT07561,INC08264,3800000.0,2000000.0,1550000.0,7350000.0,5800000.0,salary,2024-02-11 14:31:00,2,150000.0,75000.0,150000.0,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.02586206896551724,7,21428.571428571428,29,22,2360000.0,6224500.0,9145000.0,False,safe
TXN008422,USR073,2024-02-21 18:56:13,KRL Commuter,27000.0,transport,Needs,Credit Card,BRI,2,2024,BGT02278,INC07945,3500000.0,2250000.0,2000000.0,7750000.0,5750000.0,bonus,2024-02-18 12:29:00,10,1731000.0,27000.0,1437000.0,0.0,294000.0,0.0,0.0,0.4105714285714286,0.13066666666666665,0.0,0.3010434782608696,21,82428.57142857143,29,8,1437000.0,6072500.0,9145000.0,False,safe
TXN008422,USR073,2024-02-21 18:56:13,KRL Commuter,27000.0,transport,Needs,Credit Card,BRI,2,2024,BGT07561,INC08264,3800000.0,2000000.0,1550000.0,7350000.0,5800000.0,salary,2024-02-11 14:31:00,11,1758000.0,27000.0,1464000.0,0.0,294000.0,0.0,0.0,0.38526315789473686,0.147,0.0,0.30310344827586205,21,83714.28571428571,29,8,1069000.0,5972500.0,9145000.0,False,safe
TXN006516,USR073,2024-03-14 18:22:50,Cult Fitness,186500.0,health,Needs,Debit,BTN,3,2024,BGT04300,INC07054,3650000.0,2050000.0,1350000.0,7050000.0,5700000.0,freelance,2024-03-12 11:04:00,4,311000.0,186500.0,311000.0,0.0,0.0,0.0,0.0,0.0852054794520548,0.0,0.0,0.05456140350877193,14,22214.285714285714,31,17,492500.0,5944500.0,3322500.0,False,safe
TXN006516,USR073,2024-03-14 18:22:50,Cult Fitness,186500.0,health,Needs,Debit,BTN,3,2024,BGT01950,INC07818,2700000.0,1450000.0,850000.0,5000000.0,4150000.0,salary,2024-03-10 08:56:00,5,497500.0,186500.0,497500.0,0.0,0.0,0.0,0.0,0.18425925925925926,0.0,0.0,0.11987951807228915,14,35535.71428571428,31,17,604000.0,6016500.0,3322500.0,False,safe
TXN006516,USR073,2024-03-14 18:22:50,Cult Fitness,186500.0,health,Needs,Debit,BTN,3,2024,BGT02351,INC03229,3400000.0,2100000.0,1200000.0,6700000.0,5500000.0,business,2024-03-19 10:04:00,6,684000.0,186500.0,684000.0,0.0,0.0,0.0,0.0,0.2011764705882353,0.0,0.0,0.12436363636363636,14,48857.142857142855,31,17,715500.0,6088500.0,3322500.0,False,safe
TXN006713,USR073,2024-03-15 09:24:10,PDAM,91000.0,utilities,Needs,Debit,CIMB Niaga,3,2024,BGT04300,INC07054,3650000.0,2050000.0,1350000.0,7050000.0,5700000.0,freelance,2024-03-12 11:04:00,7,775000.0,91000.0,775000.0,0.0,0.0,0.0,0.0,0.21232876712328766,0.0,0.0,0.13596491228070176,15,51666.666666666664,31,16,731500.0,6065000.0,3322500.0,False,safe
TXN006713,USR073,2024-03-15 09:24:10,PDAM,91000.0,utilities,Needs,Debit,CIMB Niaga,3,2024,BGT01950,INC07818,2700000.0,1450000.0,850000.0,5000000.0,4150000.0,salary,2024-03-10 08:56:00,8,866000.0,91000.0,866000.0,0.0,0.0,0.0,0.0,0.3207407407407407,0.0,0.0,0.20867469879518072,15,57733.333333333336,31,16,795500.0,6041500.0,3322500.0,False,safe
TXN006713,USR073,2024-03-15 09:24:10,PDAM,91000.0,utilities,Needs,Debit,CIMB Niaga,3,2024,BGT02351,INC03229,3400000.0,2100000.0,1200000.0,6700000.0,5500000.0,business,2024-03-19 10:04:00,9,957000.0,91000.0,957000.0,0.0,0.0,0.0,0.0,0.28147058823529414,0.0,0.0,0.174,15,63800.0,31,16,859500.0,6072500.0,3322500.0,False,safe
TXN008494,USR073,2024-03-20 02:54:42,Hokben,24000.0,food,Needs,QRIS,BRI,3,2024,BGT04300,INC07054,3650000.0,2050000.0,1350000.0,7050000.0,5700000.0,freelance,2024-03-12 11:04:00,10,981000.0,24000.0,981000.0,0.0,0.0,0.0,0.0,0.2687671232876712,0.0,0.0,0.17210526315789473,20,49050.0,31,11,856500.0,6036500.0,3322500.0,False,safe
TXN008494,USR073,2024-03-20 02:54:42,Hokben,24000.0,food,Needs,QRIS,BRI,3,2024,BGT01950,INC07818,2700000.0,1450000.0,850000.0,5000000.0,4150000.0,salary,2024-03-10 08:56:00,11,1005000.0,24000.0,1005000.0,0.0,0.0,0.0,0.0,0.37222222222222223,0.0,0.0,0.2421686746987952,20,50250.0,31,11,694000.0,6000500.0,3322500.0,False,safe
TXN008494,USR073,2024-03-20 02:54:42,Hokben,24000.0,food,Needs,QRIS,BRI,3,2024,BGT02351,INC03229,3400000.0,2100000.0,1200000.0,6700000.0,5500000.0,business,2024-03-19 10:04:00,12,1029000.0,24000.0,1029000.0,0.0,0.0,0.0,0.0,0.30264705882352944,0.0,0.0,0.18709090909090909,20,51450.0,31,11,531500.0,5964500.0,3322500.0,False,safe
